emotion,layer,feature_id,prompt,alpha,log_prob,delta_log_prob,activation,delta_activation
Anger,22,8535,"Fuck it, im paying the premium -- 15% risk in not ...",4,-28.400775957107545,0.044931697845459695,0.0,0.0
Anger,22,8535,Me but with boobs. When will be able to trade body...,-2,-22.170307099819183,-0.030915653705598345,9.959952354431152,-1.6012487411499023
Anger,22,8535,Me but with boobs. When will be able to trade body...,-1,-22.15476874113083,-0.015377295017245274,10.760570526123047,-0.8006305694580078
Anger,22,8535,Me but with boobs. When will be able to trade body...,0,-22.139391446113585,0.0,11.561201095581055,0.0
Anger,22,8535,Me but with boobs. When will be able to trade body...,1,-22.12417075634003,0.015220689773556728,12.361835479736328,0.8006343841552734
Anger,22,8535,Me but with boobs. When will be able to trade body...,2,-22.109113574028015,0.030277872085569868,13.162467956542969,1.601266860961914
Anger,22,8535,Me but with boobs. When will be able to trade body...,4,-22.07951056957245,0.059880876541136274,14.763723373413086,3.2025222778320312
Fear,22,5270,"As a risk analyst, that's a terrible idea, Risk is...",-2,-31.472338962554932,-0.07348003387451385,0.0,0.0
Fear,22,5270,"As a risk analyst, that's a terrible idea, Risk is...",-1,-31.435512447357176,-0.03665351867675781,0.0,0.0
Fear,22,5270,"As a risk analyst, that's a terrible idea, Risk is...",0,-31.39885892868042,0.0,0.0,0.0
Fear,22,5270,"As a risk analyst, that's a terrible idea, Risk is...",1,-31.362429714202882,0.03642921447753622,0.0,0.0
Fear,22,5270,"As a risk analyst, that's a terrible idea, Risk is...",2,-31.326221656799316,0.0726372718811028,0.0,0.0
Fear,22,5270,"As a risk analyst, that's a terrible idea, Risk is...",4,-31.254471492767333,0.14438743591308523,0.0,0.0
Fear,22,5270,Top 10 nibbas satan's too afraid to torture.,-2,-21.14193239212036,-0.03011045455932404,31.850543975830078,-1.6831283569335938
Fear,22,5270,Top 10 nibbas satan's too afraid to torture.,-1,-21.126707124710084,-0.014885187149047852,32.692115783691406,-0.8415565490722656
Fear,22,5270,Top 10 nibbas satan's too afraid to torture.,0,-21.111821937561036,0.0,33.53367233276367,0.0
Fear,22,5270,Top 10 nibbas satan's too afraid to torture.,1,-21.097240447998047,0.014581489562988992,34.37522888183594,0.8415565490722656
Fear,22,5270,Top 10 nibbas satan's too afraid to torture.,2,-21.083010840415955,0.028811097145080566,35.21677780151367,1.68310546875
Fear,22,5270,Top 10 nibbas satan's too afraid to torture.,4,-21.055557203292846,0.0562647342681899,36.8999137878418,3.366241455078125
Fear,22,5270,"It would probably be horrifying if we tried, when ...",-2,-23.951659059524538,-0.05107588768005655,10.785089492797852,-1.683126449584961
Fear,22,5270,"It would probably be horrifying if we tried, when ...",-1,-23.925934743881225,-0.025351572036743875,11.62664794921875,-0.8415679931640625
Fear,22,5270,"It would probably be horrifying if we tried, when ...",0,-23.90058317184448,0.0,12.468215942382812,0.0
Fear,22,5270,"It would probably be horrifying if we tried, when ...",1,-23.875540256500244,0.02504291534423686,13.309778213500977,0.8415622711181641
Fear,22,5270,"It would probably be horrifying if we tried, when ...",2,-23.850862121582033,0.04972105026244833,14.151344299316406,1.6831283569335938
Fear,22,5270,"It would probably be horrifying if we tried, when ...",4,-23.80257091522217,0.09801225662231161,15.834468841552734,3.366252899169922
Fear,22,5270,oh man clicking 2 buttons before you read an artic...,-2,-29.976841735839844,-0.03820123672485565,18.03649139404297,-1.6831378936767578
Fear,22,5270,oh man clicking 2 buttons before you read an artic...,-1,-29.957602500915527,-0.01896200180053853,18.878070831298828,-0.8415584564208984
Fear,22,5270,oh man clicking 2 buttons before you read an artic...,0,-29.93864049911499,0.0,19.719629287719727,0.0
Fear,22,5270,oh man clicking 2 buttons before you read an artic...,1,-29.919970989227295,0.01866950988769389,20.561189651489258,0.8415603637695312
Fear,22,5270,oh man clicking 2 buttons before you read an artic...,2,-29.9016074180603,0.0370330810546875,21.402751922607422,1.6831226348876953
Fear,22,5270,oh man clicking 2 buttons before you read an artic...,4,-29.865737533569337,0.07290296554565145,23.085886001586914,3.3662567138671875
Fear,22,5270,i have bought this but not played. i'm scared. hol...,-2,-21.440778708457948,-0.05016934871673584,10.570647239685059,-1.6831169128417969
Fear,22,5270,i have bought this but not played. i'm scared. hol...,-1,-21.415510511398317,-0.024901151657104492,11.412202835083008,-0.8415613174438477
Fear,22,5270,i have bought this but not played. i'm scared. hol...,0,-21.390609359741212,0.0,12.253764152526855,0.0
Fear,22,5270,i have bought this but not played. i'm scared. hol...,1,-21.366078329086303,0.024531030654909358,13.095329284667969,0.8415651321411133
Fear,22,5270,i have bought this but not played. i'm scared. hol...,2,-21.34191451072693,0.04869484901428223,13.936903953552246,1.6831398010253906
Fear,22,5270,i have bought this but not played. i'm scared. hol...,4,-21.29471001625061,0.09589934349060059,15.62002182006836,3.366257667541504
Fear,22,5270,I’m afraid too. It’s the not knowing what will hap...,-2,-25.48415079116821,-0.04440009593963623,0.0,0.0
Fear,22,5270,I’m afraid too. It’s the not knowing what will hap...,-1,-25.461856293678284,-0.022105598449709163,0.0,0.0
Fear,22,5270,I’m afraid too. It’s the not knowing what will hap...,0,-25.439750695228575,0.0,0.0,0.0
Fear,22,5270,I’m afraid too. It’s the not knowing what will hap...,1,-25.417871737480162,0.021878957748413086,0.0,0.0
Fear,22,5270,I’m afraid too. It’s the not knowing what will hap...,2,-25.396184968948365,0.04356572628021027,0.0,0.0
Fear,22,5270,I’m afraid too. It’s the not knowing what will hap...,4,-25.353473138809203,0.08627755641937185,0.0,0.0
Fear,22,5270,I would be afraid he would come back and somehow b...,-2,-22.247607421875,-0.04585025310516144,0.0,0.0
Fear,22,5270,I would be afraid he would come back and somehow b...,-1,-22.22457472085953,-0.022817552089691162,0.0,0.0
Fear,22,5270,I would be afraid he would come back and somehow b...,0,-22.201757168769838,0.0,0.0,0.0
Fear,22,5270,I would be afraid he would come back and somehow b...,1,-22.17917206287384,0.022585105895998936,0.0,0.0
Fear,22,5270,I would be afraid he would come back and somehow b...,2,-22.156810986995698,0.044946181774140115,0.0,0.0
Fear,22,5270,I would be afraid he would come back and somehow b...,4,-22.1127888917923,0.08896827697753906,0.0,0.0
Fear,22,5270,If an AI projectile is your biggest problem you've...,-2,-23.95054340362549,-0.08124823570251394,0.0,0.0
Fear,22,5270,If an AI projectile is your biggest problem you've...,-1,-23.90979332923889,-0.04049816131591655,0.0,0.0
Fear,22,5270,If an AI projectile is your biggest problem you've...,0,-23.869295167922974,0.0,0.0,0.0
Fear,22,5270,If an AI projectile is your biggest problem you've...,1,-23.829062747955323,0.04023241996765137,0.0,0.0
Fear,22,5270,If an AI projectile is your biggest problem you've...,2,-23.78908166885376,0.08021349906921316,0.0,0.0
Fear,22,5270,If an AI projectile is your biggest problem you've...,4,-23.70994668006897,0.1593484878540039,0.0,0.0
Fear,22,5270,"I can't imagine who IS, the whole thing is so crin...",-2,-28.659059286117554,-0.07468018531799459,0.0,0.0
Fear,22,5270,"I can't imagine who IS, the whole thing is so crin...",-1,-28.621689367294312,-0.03731026649475311,0.0,0.0
Fear,22,5270,"I can't imagine who IS, the whole thing is so crin...",0,-28.58437910079956,0.0,0.0,0.0
Fear,22,5270,"I can't imagine who IS, the whole thing is so crin...",1,-28.547137403488158,0.03724169731140137,0.0,0.0
Fear,22,5270,"I can't imagine who IS, the whole thing is so crin...",2,-28.509959125518797,0.07441997528076172,0.0,0.0
Fear,22,5270,"I can't imagine who IS, the whole thing is so crin...",4,-28.435870981216432,0.14850811958312704,0.0,0.0
Fear,22,5270,Oh [NAME] if I was 9 and my parents did that I wou...,-2,-28.555662846565248,-0.07661266326904581,0.0,0.0
Fear,22,5270,Oh [NAME] if I was 9 and my parents did that I wou...,-1,-28.517225909233094,-0.03817572593689178,0.0,0.0
Fear,22,5270,Oh [NAME] if I was 9 and my parents did that I wou...,0,-28.479050183296202,0.0,0.0,0.0
Fear,22,5270,Oh [NAME] if I was 9 and my parents did that I wou...,1,-28.441119360923768,0.03793082237243439,0.0,0.0
Fear,22,5270,Oh [NAME] if I was 9 and my parents did that I wou...,2,-28.40346758365631,0.07558259963989045,0.0,0.0
Fear,22,5270,Oh [NAME] if I was 9 and my parents did that I wou...,4,-28.32896692752838,0.15008325576782156,0.0,0.0
Joy,23,12300,Well good luck and have fun!,-2,-26.489539623260498,0.010084867477416992,94.89376068115234,-2.2843780517578125
Joy,23,12300,Well good luck and have fun!,-1,-26.494600296020508,0.0050241947174072266,96.03588104248047,-1.1422576904296875
Joy,23,12300,Well good luck and have fun!,0,-26.499624490737915,0.0,97.17813873291016,0.0
Joy,23,12300,Well good luck and have fun!,1,-26.504612684249878,-0.004988193511962891,98.32023620605469,1.1420974731445312
Joy,23,12300,Well good luck and have fun!,2,-26.509574222564698,-0.009949731826782937,99.46237182617188,2.2842330932617188
Joy,23,12300,Well good luck and have fun!,4,-26.519380807876587,-0.019756317138671875,101.7466049194336,4.5684661865234375
Joy,23,12300,Glad to see we are still around :).,-2,-24.63123722076416,0.017461252212523704,0.0,0.0
Joy,23,12300,Glad to see we are still around :).,-1,-24.639983224868775,0.008715248107908025,0.0,0.0
Joy,23,12300,Glad to see we are still around :).,0,-24.648698472976683,0.0,0.0,0.0
Joy,23,12300,Glad to see we are still around :).,1,-24.65738801956177,-0.00868954658508514,0.0,0.0
Joy,23,12300,Glad to see we are still around :).,2,-24.666041755676268,-0.01734328269958496,0.0,0.0
Joy,23,12300,Glad to see we are still around :).,4,-24.683272504806517,-0.034574031829833984,15.310258865356445,15.310258865356445
Joy,23,12300,My blood pressure Edit: I'm just happy to be here.,-2,-21.34435405731201,0.021057939529420366,0.0,0.0
Joy,23,12300,My blood pressure Edit: I'm just happy to be here.,-1,-21.354897260665894,0.01051473617553711,0.0,0.0
Joy,23,12300,My blood pressure Edit: I'm just happy to be here.,0,-21.36541199684143,0.0,0.0,0.0
Joy,23,12300,My blood pressure Edit: I'm just happy to be here.,1,-21.375901889801025,-0.010489892959594016,0.0,0.0
Joy,23,12300,My blood pressure Edit: I'm just happy to be here.,2,-21.386347222328187,-0.02093522548675608,0.0,0.0
Joy,23,12300,My blood pressure Edit: I'm just happy to be here.,4,-21.40717730522156,-0.041765308380128374,0.0,0.0
Joy,23,12300,My boyfriend is so much like your husband. I’m so ...,-2,-25.173642802238465,0.019367003440855513,0.0,0.0
Joy,23,12300,My boyfriend is so much like your husband. I’m so ...,-1,-25.183356094360352,0.009653711318968305,0.0,0.0
Joy,23,12300,My boyfriend is so much like your husband. I’m so ...,0,-25.19300980567932,0.0,0.0,0.0
Joy,23,12300,My boyfriend is so much like your husband. I’m so ...,1,-25.202581143379213,-0.009571337699892268,0.0,0.0
Joy,23,12300,My boyfriend is so much like your husband. I’m so ...,2,-25.212061190605162,-0.019051384925841575,0.0,0.0
Joy,23,12300,My boyfriend is so much like your husband. I’m so ...,4,-25.230817317962646,-0.037807512283325906,0.0,0.0
Joy,23,12300,I enjoy BOG and Italy at Epcot. But that’s just me...,-2,-26.880054569244386,0.026454448699951172,0.0,0.0
Joy,23,12300,I enjoy BOG and Italy at Epcot. But that’s just me...,-1,-26.89331979751587,0.013189220428468929,0.0,0.0
Joy,23,12300,I enjoy BOG and Italy at Epcot. But that’s just me...,0,-26.906509017944337,0.0,0.0,0.0
Joy,23,12300,I enjoy BOG and Italy at Epcot. But that’s just me...,1,-26.919642829895018,-0.013133811950680752,0.0,0.0
Joy,23,12300,I enjoy BOG and Italy at Epcot. But that’s just me...,2,-26.93271098136902,-0.026201963424682617,0.0,0.0
Joy,23,12300,I enjoy BOG and Italy at Epcot. But that’s just me...,4,-26.958634471893312,-0.05212545394897461,0.0,0.0
Joy,23,12300,"[NAME]: ""I like being bad. It makes me happy.""",-2,-26.159367561340332,0.01814556121826172,0.0,0.0
Joy,23,12300,"[NAME]: ""I like being bad. It makes me happy.""",-1,-26.168466329574585,0.009046792984008789,0.0,0.0
Joy,23,12300,"[NAME]: ""I like being bad. It makes me happy.""",0,-26.177513122558594,0.0,0.0,0.0
Joy,23,12300,"[NAME]: ""I like being bad. It makes me happy.""",1,-26.186511993408203,-0.008998870849609375,0.0,0.0
Joy,23,12300,"[NAME]: ""I like being bad. It makes me happy.""",2,-26.19545407295227,-0.017940950393676047,0.0,0.0
Joy,23,12300,"[NAME]: ""I like being bad. It makes me happy.""",4,-26.21315679550171,-0.035643672943116655,0.0,0.0
Joy,23,12300,I'm 33 and every year I'm more sure I never want c...,-2,-17.389007019996644,0.036583709716797586,0.0,0.0
Joy,23,12300,I'm 33 and every year I'm more sure I never want c...,-1,-17.407298421859743,0.01829230785369873,0.0,0.0
Joy,23,12300,I'm 33 and every year I'm more sure I never want c...,0,-17.42559072971344,0.0,0.0,0.0
Joy,23,12300,I'm 33 and every year I'm more sure I never want c...,1,-17.44388327598572,-0.018292546272277832,0.0,0.0
Joy,23,12300,I'm 33 and every year I'm more sure I never want c...,2,-17.46216139793396,-0.03657066822052002,0.0,0.0
Joy,23,12300,I'm 33 and every year I'm more sure I never want c...,4,-17.498677682876586,-0.07308695316314484,0.0,0.0
Joy,23,12300,"Usually fly fishing. During winter I like cooking,...",-2,-28.86236925125122,0.00913381576538086,0.0,0.0
Joy,23,12300,"Usually fly fishing. During winter I like cooking,...",-1,-28.86695852279663,0.004544544219971414,0.0,0.0
Joy,23,12300,"Usually fly fishing. During winter I like cooking,...",0,-28.8715030670166,0.0,0.0,0.0
Joy,23,12300,"Usually fly fishing. During winter I like cooking,...",1,-28.87596664428711,-0.004463577270509944,0.0,0.0
Joy,23,12300,"Usually fly fishing. During winter I like cooking,...",2,-28.88037281036377,-0.00886974334716939,0.0,0.0
Joy,23,12300,"Usually fly fishing. During winter I like cooking,...",4,-28.88898124694824,-0.017478179931639914,0.0,0.0
Joy,23,12300,Yeehaw! It's time for a hoedown!!!!,-2,-28.480818271636963,0.019503307342528586,77.23505401611328,-2.2841949462890625
Joy,23,12300,Yeehaw! It's time for a hoedown!!!!,-1,-28.490601301193237,0.009720277786254172,78.3770980834961,-1.14215087890625
Joy,23,12300,Yeehaw! It's time for a hoedown!!!!,0,-28.50032157897949,0.0,79.51924896240234,0.0
Joy,23,12300,Yeehaw! It's time for a hoedown!!!!,1,-28.509998178482057,-0.009676599502565608,80.66142272949219,1.1421737670898438
Joy,23,12300,Yeehaw! It's time for a hoedown!!!!,2,-28.51960163116455,-0.019280052185060015,81.80359649658203,2.2843475341796875
Joy,23,12300,Yeehaw! It's time for a hoedown!!!!,4,-28.53864154815674,-0.038319969177248225,84.0878677368164,4.5686187744140625
Joy,23,12300,"Haha, well it sounds like its done too good of a j...",-2,-28.64713497161865,0.009873390197753906,95.28784942626953,-2.2841949462890625
Joy,23,12300,"Haha, well it sounds like its done too good of a j...",-1,-28.6521164894104,0.004891872406005859,96.42990112304688,-1.1421432495117188
Joy,23,12300,"Haha, well it sounds like its done too good of a j...",0,-28.657008361816406,0.0,97.5720443725586,0.0
Joy,23,12300,"Haha, well it sounds like its done too good of a j...",1,-28.661828136444093,-0.0048197746276876785,98.71422576904297,1.142181396484375
Joy,23,12300,"Haha, well it sounds like its done too good of a j...",2,-28.66656274795532,-0.009554386138916016,99.85639190673828,2.2843475341796875
Joy,23,12300,"Haha, well it sounds like its done too good of a j...",4,-28.675783824920654,-0.018775463104248047,102.14063262939453,4.5685882568359375
Joy,23,5285,Well good luck and have fun!,-2,-26.50519905090332,-0.0055745601654066945,44.130313873291016,-1.5506973266601562
Joy,23,5285,Well good luck and have fun!,-1,-26.50240969657898,-0.002785205841064453,44.905635833740234,-0.7753753662109375
Joy,23,5285,Well good luck and have fun!,0,-26.499624490737915,0.0,45.68101119995117,0.0
Joy,23,5285,Well good luck and have fun!,1,-26.49683895111084,0.0027855396270766164,46.45632553100586,0.7753143310546875
Joy,23,5285,Well good luck and have fun!,2,-26.494034433364867,0.005590057373048296,47.23163986206055,1.550628662109375
Joy,23,5285,Well good luck and have fun!,4,-26.488449573516846,0.011174917221069336,48.78237533569336,3.1013641357421875
Joy,23,5285,Glad to see we are still around :).,-2,-24.649147844314577,-0.00044937133789346717,0.0,0.0
Joy,23,5285,Glad to see we are still around :).,-1,-24.648916673660278,-0.00021820068359446054,0.0,0.0
Joy,23,5285,Glad to see we are still around :).,0,-24.648698472976683,0.0,0.0,0.0
Joy,23,5285,Glad to see we are still around :).,1,-24.64849090576172,0.00020756721496439923,0.0,0.0
Joy,23,5285,Glad to see we are still around :).,2,-24.648294401168823,0.0004040718078606176,0.0,0.0
Joy,23,5285,Glad to see we are still around :).,4,-24.647937393188478,0.0007610797882051656,0.0,0.0
Joy,23,5285,My blood pressure Edit: I'm just happy to be here.,-2,-21.370249795913697,-0.0048377990722663355,18.632530212402344,-1.5506973266601562
Joy,23,5285,My blood pressure Edit: I'm just happy to be here.,-1,-21.367810344696046,-0.002398347854615679,19.407882690429688,-0.7753448486328125
Joy,23,5285,My blood pressure Edit: I'm just happy to be here.,0,-21.36541199684143,0.0,20.1832275390625,0.0
Joy,23,5285,My blood pressure Edit: I'm just happy to be here.,1,-21.363050365447997,0.0023616313934340383,20.95856475830078,0.7753372192382812
Joy,23,5285,My blood pressure Edit: I'm just happy to be here.,2,-21.360709571838377,0.004702425003053179,21.733890533447266,1.5506629943847656
Joy,23,5285,My blood pressure Edit: I'm just happy to be here.,4,-21.356146502494813,0.009265494346617942,23.284576416015625,3.101348876953125
Joy,23,5285,My boyfriend is so much like your husband. I’m so ...,-2,-25.210431623458863,-0.017421817779542437,42.470394134521484,-1.5507354736328125
Joy,23,5285,My boyfriend is so much like your husband. I’m so ...,-1,-25.201723957061766,-0.008714151382445579,43.2457389831543,-0.775390625
Joy,23,5285,My boyfriend is so much like your husband. I’m so ...,0,-25.19300980567932,0.0,44.0211296081543,0.0
Joy,23,5285,My boyfriend is so much like your husband. I’m so ...,1,-25.18429503440857,0.008714771270749821,44.79643630981445,0.7753067016601562
Joy,23,5285,My boyfriend is so much like your husband. I’m so ...,2,-25.175573706626892,0.01743609905242849,45.571773529052734,1.5506439208984375
Joy,23,5285,My boyfriend is so much like your husband. I’m so ...,4,-25.158109855651855,0.03489995002746582,47.122501373291016,3.1013717651367188
Joy,23,5285,I enjoy BOG and Italy at Epcot. But that’s just me...,-2,-26.922418689727785,-0.015909671783447266,12.474223136901855,-1.5506782531738281
Joy,23,5285,I enjoy BOG and Italy at Epcot. But that’s just me...,-1,-26.914466094970702,-0.007957077026365056,13.249566078186035,-0.7753353118896484
Joy,23,5285,I enjoy BOG and Italy at Epcot. But that’s just me...,0,-26.906509017944337,0.0,14.024901390075684,0.0
Joy,23,5285,I enjoy BOG and Italy at Epcot. But that’s just me...,1,-26.89857063293457,0.007938385009765625,14.800259590148926,0.7753582000732422
Joy,23,5285,I enjoy BOG and Italy at Epcot. But that’s just me...,2,-26.890650272369385,0.015858745574952593,15.575596809387207,1.5506954193115234
Joy,23,5285,I enjoy BOG and Italy at Epcot. But that’s just me...,4,-26.87482590675354,0.03168311119079803,17.12627410888672,3.101372718811035
Joy,23,5285,"[NAME]: ""I like being bad. It makes me happy.""",-2,-26.202572441101076,-0.02505931854248189,0.0,0.0
Joy,23,5285,"[NAME]: ""I like being bad. It makes me happy.""",-1,-26.19001817703247,-0.012505054473876953,0.0,0.0
Joy,23,5285,"[NAME]: ""I like being bad. It makes me happy.""",0,-26.177513122558594,0.0,0.0,0.0
Joy,23,5285,"[NAME]: ""I like being bad. It makes me happy.""",1,-26.165072870254516,0.012440252304077859,0.0,0.0
Joy,23,5285,"[NAME]: ""I like being bad. It makes me happy.""",2,-26.15269765853882,0.02481546401977397,0.0,0.0
Joy,23,5285,"[NAME]: ""I like being bad. It makes me happy.""",4,-26.12813286781311,0.04938025474548269,0.0,0.0
Joy,23,5285,I'm 33 and every year I'm more sure I never want c...,-2,-17.42675952911377,-0.0011687994003288793,18.430206298828125,-1.550689697265625
Joy,23,5285,I'm 33 and every year I'm more sure I never want c...,-1,-17.426147627830506,-0.0005568981170647191,19.205535888671875,-0.775360107421875
Joy,23,5285,I'm 33 and every year I'm more sure I never want c...,0,-17.42559072971344,0.0,19.98089599609375,0.0
Joy,23,5285,I'm 33 and every year I'm more sure I never want c...,1,-17.425115513801575,0.0004752159118659449,20.756229400634766,0.7753334045410156
Joy,23,5285,I'm 33 and every year I'm more sure I never want c...,2,-17.424678921699524,0.0009118080139174367,21.531585693359375,1.550689697265625
Joy,23,5285,I'm 33 and every year I'm more sure I never want c...,4,-17.4240243434906,0.0015663862228407766,23.08224105834961,3.1013450622558594
Joy,23,5285,"Usually fly fishing. During winter I like cooking,...",-2,-28.882827520370483,-0.011324453353882546,0.0,0.0
Joy,23,5285,"Usually fly fishing. During winter I like cooking,...",-1,-28.877178335189818,-0.005675268173217063,0.0,0.0
Joy,23,5285,"Usually fly fishing. During winter I like cooking,...",0,-28.8715030670166,0.0,0.0,0.0
Joy,23,5285,"Usually fly fishing. During winter I like cooking,...",1,-28.86579222679138,0.0057108402252197266,0.0,0.0
Joy,23,5285,"Usually fly fishing. During winter I like cooking,...",2,-28.86006393432617,0.011439132690430398,0.0,0.0
Joy,23,5285,"Usually fly fishing. During winter I like cooking,...",4,-28.848521661758422,0.02298140525817871,0.0,0.0
Joy,23,5285,Yeehaw! It's time for a hoedown!!!!,-2,-28.519826459884644,-0.01950488090515279,17.844261169433594,-1.5506782531738281
Joy,23,5285,Yeehaw! It's time for a hoedown!!!!,-1,-28.510079097747802,-0.009757518768310547,18.61959457397461,-0.7753448486328125
Joy,23,5285,Yeehaw! It's time for a hoedown!!!!,0,-28.50032157897949,0.0,19.394939422607422,0.0
Joy,23,5285,Yeehaw! It's time for a hoedown!!!!,1,-28.490547084808348,0.009774494171143289,20.17029571533203,0.7753562927246094
Joy,23,5285,Yeehaw! It's time for a hoedown!!!!,2,-28.480767726898193,0.019553852081298118,20.945640563964844,1.5507011413574219
Joy,23,5285,Yeehaw! It's time for a hoedown!!!!,4,-28.46113591194153,0.039185667037962446,22.496322631835938,3.1013832092285156
Joy,23,5285,"Haha, well it sounds like its done too good of a j...",-2,-28.672592067718504,-0.015583705902098899,13.165772438049316,-1.5506782531738281
Joy,23,5285,"Haha, well it sounds like its done too good of a j...",-1,-28.66481943130493,-0.007811069488525391,13.941109657287598,-0.7753410339355469
Joy,23,5285,"Haha, well it sounds like its done too good of a j...",0,-28.657008361816406,0.0,14.716450691223145,0.0
Joy,23,5285,"Haha, well it sounds like its done too good of a j...",1,-28.649161338806152,0.007847023010253196,15.491801261901855,0.7753505706787109
Joy,23,5285,"Haha, well it sounds like its done too good of a j...",2,-28.641289806365968,0.01571855545043732,16.26712417602539,1.550673484802246
Joy,23,5285,"Haha, well it sounds like its done too good of a j...",4,-28.625434589385986,0.03157377243041992,17.81780242919922,3.101351737976074
Anger,24,11139,"You're the one who's out, biggy. Out of your mind!",-2,-24.548852217197418,-0.004900133609769597,35.457305908203125,-1.9013214111328125
Anger,24,11139,"You're the one who's out, biggy. Out of your mind!",-1,-24.546439242362975,-0.002487158775327458,36.40797805786133,-0.9506492614746094
Anger,24,11139,"You're the one who's out, biggy. Out of your mind!",0,-24.543952083587648,0.0,37.35862731933594,0.0
Anger,24,11139,"You're the one who's out, biggy. Out of your mind!",1,-24.54138821363449,0.0025638699531569387,38.30935287475586,0.9507255554199219
Anger,24,11139,"You're the one who's out, biggy. Out of your mind!",2,-24.538773310184478,0.005178773403169856,39.26000213623047,1.9013748168945312
Anger,24,11139,"You're the one who's out, biggy. Out of your mind!",4,-24.533311092853545,0.010640990734103184,41.16135025024414,3.802722930908203
Anger,24,11139,Classic sloth fuckboi,-2,-27.409790992736816,0.004414510726928,0.0,0.0
Anger,24,11139,Classic sloth fuckboi,-1,-27.41207160949707,0.0021338939666755152,0.0,0.0
Anger,24,11139,Classic sloth fuckboi,0,-27.414205503463744,0.0,0.0,0.0
Anger,24,11139,Classic sloth fuckboi,1,-27.41619656085968,-0.0019910573959371902,0.0,0.0
Anger,24,11139,Classic sloth fuckboi,2,-27.41803870201111,-0.003833198547365413,0.0,0.0
Anger,24,11139,Classic sloth fuckboi,4,-27.421312499046326,-0.0071069955825819875,0.0,0.0
Anger,24,11139,Must be so frustrating having the wrong old man fa...,-2,-25.852734279632568,0.003005456924437766,0.0,0.0
Anger,24,11139,Must be so frustrating having the wrong old man fa...,-1,-25.854287147521973,0.0014525890350327586,0.0,0.0
Anger,24,11139,Must be so frustrating having the wrong old man fa...,0,-25.855739736557005,0.0,0.0,0.0
Anger,24,11139,Must be so frustrating having the wrong old man fa...,1,-25.85708394050598,-0.0013442039489746094,0.0,0.0
Anger,24,11139,Must be so frustrating having the wrong old man fa...,2,-25.858338928222658,-0.0025991916656522562,0.0,0.0
Anger,24,11139,Must be so frustrating having the wrong old man fa...,4,-25.860522508621216,-0.0047827720642104055,0.0,0.0
Anger,24,11139,I have failed you [NAME]. I have failed you.,-2,-31.520508456230164,-0.01570284366607666,58.024845123291016,-1.9013824462890625
Anger,24,11139,I have failed you [NAME]. I have failed you.,-1,-31.51268866062164,-0.00788304805755402,58.97551727294922,-0.9507102966308594
Anger,24,11139,I have failed you [NAME]. I have failed you.,0,-31.504805612564088,0.0,59.92622756958008,0.0
Anger,24,11139,I have failed you [NAME]. I have failed you.,1,-31.496869146823883,0.007936465740204568,60.876861572265625,0.9506340026855469
Anger,24,11139,I have failed you [NAME]. I have failed you.,2,-31.48888107538223,0.01592453718185638,61.827552795410156,1.9013252258300781
Anger,24,11139,I have failed you [NAME]. I have failed you.,4,-31.472722804546358,0.03208280801773,63.7288932800293,3.8026657104492188
Anger,24,11139,A fucking centaur,-2,-30.090602684020997,-0.0020576000213630152,0.0,0.0
Anger,24,11139,A fucking centaur,-1,-30.089679479599,-0.0011343955993652344,0.0,0.0
Anger,24,11139,A fucking centaur,0,-30.088545083999634,0.0,0.0,0.0
Anger,24,11139,A fucking centaur,1,-30.087222290039062,0.0013227939605719996,0.0,0.0
Anger,24,11139,A fucking centaur,2,-30.085698699951173,0.002846384048460493,0.0,0.0
Anger,24,11139,A fucking centaur,4,-30.08202815055847,0.006516933441162109,0.0,0.0
Anger,24,11139,this is why she killed herself you sick freaks,-2,-26.237536334991454,-0.007532167434689541,40.24959945678711,-1.9013595581054688
Anger,24,11139,this is why she killed herself you sick freaks,-1,-26.233798789978028,-0.003794622421263938,41.20026779174805,-0.9506912231445312
Anger,24,11139,this is why she killed herself you sick freaks,0,-26.230004167556764,0.0,42.15095901489258,0.0
Anger,24,11139,this is why she killed herself you sick freaks,1,-26.226159143447877,0.0038450241088874293,43.10160446166992,0.9506454467773438
Anger,24,11139,this is why she killed herself you sick freaks,2,-26.222252941131593,0.0077512264251708984,44.05227279663086,1.9013137817382812
Anger,24,11139,this is why she killed herself you sick freaks,4,-26.21423363685608,0.015770530700685015,45.95366287231445,3.802703857421875
Anger,24,11139,I hate it too. But I will....,-2,-19.25820426940918,-0.0025230169296257543,25.267757415771484,-1.9013671875
Anger,24,11139,I hate it too. But I will....,-1,-19.256960487365724,-0.0012792348861694336,26.218435287475586,-0.9506893157958984
Anger,24,11139,I hate it too. But I will....,0,-19.255681252479555,0.0,27.169124603271484,0.0
Anger,24,11139,I hate it too. But I will....,1,-19.254370069503786,0.001311182975769043,28.119840621948242,0.9507160186767578
Anger,24,11139,I hate it too. But I will....,2,-19.253019976615906,0.0026612758636481715,29.070463180541992,1.9013385772705078
Anger,24,11139,I hate it too. But I will....,4,-19.25023012161255,0.005451130867005105,30.971817016601562,3.802692413330078
Anger,24,11139,John Oliver is a fucking liberal pig.,-2,-28.633847403526307,-0.0006305456161506129,0.0,0.0
Anger,24,11139,John Oliver is a fucking liberal pig.,-1,-28.633617043495178,-0.00040018558502197266,0.0,0.0
